,site_id,planned_kiosk_type,installation_status,ppt_id,legacy_id,borough,council_district,community_board,street_address,cross_street_1,cross_street_2,ixn_corner,postcode,zoning,latitude,longitude,installation_complete,activation_complete,neighborhood_tabulation_area_nta,building_identification_number_bin,boroughblocklot_bbl,census_tract_ct,location
425,mn-03-133442,Link1.0,Live,133442,mn-03-133442,Manhattan,2,103,145 4 AVENUE,EAST 14 STREET,EAST 13 STREET,SE,10003,C6-4,40.734127,-73.989778,2016-10-22,2016-11-10,East Village,1077569.0,1005590009.0,1004200.0,"(40.734127, -73.989778)"
426,mn-08-128743,Link1.0,Live,128743,mn-08-128743,Manhattan,5,108,228 EAST 86 STREET,2 AVENUE,3 AVENUE,SW,10028,C2-8A,40.778233,-73.952821,2016-11-04,2017-02-01,Yorkville,1048779.0,1015310035.0,1014601.0,"(40.778233, -73.952821)"
427,bx-06-119378,Link1.0,Live,119378,bx-06-119378,Bronx,15,206,400 EAST TREMONT AVENUE,WEBSTER AVENUE,PARK AVENUE,SE,10457,C4-5X,40.847574,-73.900766,2017-05-06,2017-06-13,Mount Hope,2009453.0,2029000059.0,2023100.0,"(40.847574, -73.900766)"
428,qu-09-124793,Link1.0,Live,124793,qu-09-124793,Queens,32,409,102-61 JAMAICA AVENUE,104 STREET,102 STREET,NW,11418,C2-4,40.695248,-73.84311,2017-05-20,2017-07-07,Richmond Hill,4191664.0,4091870029.0,4002600.0,"(40.695248, -73.84311)"
429,mn-06-134559,Link1.0,Live,134559,mn-06-134559,Manhattan,2,106,378 3 AVENUE,EAST 27 STREET,EAST 28 STREET,NW,10016,C2-8,40.741536,-73.981333,2018-06-20,2019-01-17,Gramercy,1018177.0,1008830044.0,1006800.0,"(40.741536, -73.981333)"
430,mn-06-143917,Link1.0,Live,143917,mn-06-143917,Manhattan,4,106,139 EAST 58 STREET,LEXINGTON AVENUE,3 AVENUE,NE,10022,C5-2,40.761559,-73.968391,2016-11-23,2017-06-27,Turtle Bay-East Midtown,1086160.0,1013137501.0,1011203.0,"(40.761559, -73.968391)"
431,mn-12-120468,Link1.0,Live,120468,mn-12-120468,Manhattan,10,112,450 WEST 162 STREET,JUAN PABLO BOULEVARD,JUMEL TERRACE,SE,10032,C1-4,40.835586,-73.939589,2016-11-19,2016-12-12,Washington Heights South,1062575.0,1021090088.0,1024301.0,"(40.835586, -73.939589)"
432,bx-01-131467,Link1.0,Live,131467,bx-01-131467,Bronx,8,201,436 BROOK AVENUE,EAST 145 STREET,EAST 144 STREET,SE,10454,C1-4,40.812163,-73.916467,2018-02-25,2018-05-31,Mott Haven-Port Morris,2090996.0,2022710005.0,2004300.0,"(40.812163, -73.916467)"
433,bx-02-156328,Link1.0,Live,156328,,Bronx,17,202,1251 EAST BAY AVENUE,E Bay Ave,Oak Point Ave,NW,10474,M3-1,40.808605,-73.886927,2022-07-01,2022-12-02,Hunts Point,2006950.0,2027740281.0,,"(40.808605, -73.886927)"
434,mn-09-118226,Link1.0,Live,118226,mn-09-118226,Manhattan,7,109,501 WEST 140 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,NW,10031,C1-4,40.822212,-73.950118,2017-06-11,2017-07-20,Hamilton Heights,1061767.0,1020727501.0,1022500.0,"(40.822212, -73.950118)"
435,mn-07-121406,Public Payphones,Live,121406,SC90265,Manhattan,6,107,621 WEST END AVENUE,,,,10024,R10A,40.791576,-73.976024,1971-12-01,1971-12-01,Upper West Side,1034081.0,1012510018.0,1017900.0,"(40.791576, -73.976024)"
436,mn-04-111683,Link1.0,Live,111683,mn-04-111683,Manhattan,3,104,531 6 AVENUE,WEST 14 STREET,WEST 15 STREET,NW,10011,C6-3A,40.737561,-73.996841,2016-09-24,2016-12-02,Hudson Yards-Chelsea-Flatiron-Union Square,1014526.0,1007900032.0,1008100.0,"(40.737561, -73.996841)"
437,mn-08-120998,Link1.0,Live,120998,mn-08-120998,Manhattan,4,108,1329 3 AVENUE,EAST 76 STREET,EAST 77 STREET,NE,10021,C1-9,40.772358,-73.95854,2016-03-05,2016-03-24,Lenox Hill-Roosevelt Island,1081424.0,1014310001.0,1013400.0,"(40.772358, -73.95854)"
438,bk-08-145831,Link1.0,Live,145831,LINK-019366,Brooklyn,36,308,575 NOSTRAND AVENUE,PACIFIC STREET,DEAN STREET,SE,11216,C2-4,40.677504,-73.949697,2017-03-24,2017-05-08,Crown Heights North,3030039.0,3012070005.0,3031500.0,"(40.677504, -73.949697)"
439,mn-04-122605,Link1.0,Live,122605,mn-04-122605,Manhattan,3,104,308 WEST 51 STREET,8 AVENUE,9 AVENUE,NW,10019,C6-4,40.763051,-73.98583,2016-10-15,2016-10-26,Clinton,1025211.0,1010427501.0,1013300.0,"(40.763051, -73.98583)"
440,bk-14-145755,Link1.0,Live,145755,LINK-018082,Brooklyn,40,314,827 FLATBUSH AVENUE,LINDEN BOULEVARD,CATON AVENUE,NE,11226,C2-4,40.652457,-73.959115,2017-03-03,2017-04-05,Prospect Lefferts Gardens-Wingate,3335776.0,3050830001.0,3079602.0,"(40.652457, -73.959115)"
441,qu-01-100721,Link1.0,Live,100721,qu-01-100721,Queens,22,401,32-07 BROADWAY,32 STREET,33 STREET,MIDBLOCK,11106,C4-2A,40.761507,-73.924218,2018-01-17,2018-04-02,Astoria,4008405.0,4006140007.0,4006100.0,"(40.761507, -73.924218)"
442,mn-01-109612,Link1.0,Live,109612,20533,Manhattan,1,101,67 READE STREET,CHURCH STREET,BROADWAY,MIDBLOCK,10007,C6-3A,40.715027,-74.006772,2018-08-02,2020-10-09,SoHo-TriBeCa-Civic Center-Little Italy,1001627.0,1001490006.0,1002100.0,"(40.715027, -74.006772)"
443,mn-07-120277,Link1.0,Live,120277,12042,Manhattan,6,107,251 WEST 105 STREET,BROADWAY,WEST END AVENUE,NW,10025,C1-5,40.800681,-73.96826,2018-08-07,2020-11-10,Upper West Side,1056607.0,1018770001.0,1019100.0,"(40.800681, -73.96826)"
444,mn-05-123158,Link1.0,Live,123158,mn-05-123158,Manhattan,2,105,18 UNION SQUARE EAST,EAST 15 STREET,EAST 14 STREET,NE,10003,C6-4,40.735187,-73.989871,2016-10-08,2016-11-21,Gramercy,1083247.0,1008707501.0,1005000.0,"(40.735187, -73.989871)"
445,qu-04-145745,Link1.0,Live,145745,LINK-018142,Queens,25,404,86-10 QUEENS BOULEVARD,GRAND AVENUE,54 AVENUE,SW,11373,C1-3,40.736273,-73.877364,2017-02-25,2017-06-13,Elmhurst,4064656.0,4028510027.0,4047500.0,"(40.736273, -73.877364)"
446,qu-04-145777,Link1.0,Live,145777,LINK-018144,Queens,25,404,79-14 QUEENS BOULEVARD,51 AVENUE,HILLYER STREET,SW,11373,C4-2,40.737777,-73.883978,2022-10-29,2023-01-25,Elmhurst-Maspeth,4056460.0,4024530018.0,4047900.0,"(40.737777, -73.883978)"
447,qu-07-160018,Link5G_Ad,Live,,qu-07-160018,Queens,19,407,29-14 122 STREET,122ND STREET,120TH STREET,N,11354,M2-1,40.77139,-73.84672,2024-02-26,2025-02-27,College Point,4100714.0,4043180020.0,,"(40.77139, -73.84672)"
448,bk-03-145760,Link1.0,Live,145760,LINK-018117,Brooklyn,36,303,1591 FULTON STREET,MARCUS GARVEY BOULEVARD,ALBANY AVENUE,NW,11216,C2-4,40.679815,-73.937627,2017-03-02,2017-04-10,Stuyvesant Heights,3053698.0,3018590033.0,3027300.0,"(40.679815, -73.937627)"
449,bk-09-145844,Link1.0,Live,145844,LINK-019371,Brooklyn,40,309,317 LEFFERTS AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,NE,11225,C1-3,40.662438,-73.950605,2017-05-06,2017-06-14,Prospect Lefferts Gardens-Wingate,3035092.0,3013210001.0,3032900.0,"(40.662438, -73.950605)"
450,qu-03-143034,Link1.0,Live,143034,qu-03-143034,Queens,25,403,72-01 ROOSEVELT AVENUE,72 STREET,73 STREET,NE,11372,C4-3,40.746707,-73.893448,2017-07-08,2017-08-24,Elmhurst-Maspeth,4029787.0,4012830072.0,4026500.0,"(40.746707, -73.893448)"
451,qu-12-155917,Link1.0,Live,,,Queens,28,412,106-17 153rd STREET,153RD STREET,154TH STREET,SE,11433,C2-3,40.695872,-73.800395,2022-11-01,2023-02-28,South Jamaica,,4101210058.0,,"(40.695872, -73.800395)"
452,bk-04-150244,Link1.0,Live,150244,,Brooklyn,34,304,143 CENTRAL AVENUE,CENTRAL AVENUE,WILSON AVE,NW,11221,C1-3,40.699584,-73.927465,2022-09-07,2022-10-25,Bushwick South,3325272.0,3031960001.0,423.0,"(40.699584, -73.927465)"
453,mn-02-122344,Link1.0,Live,122344,mn-02-122344,Manhattan,1,102,203 GRAND STREET,MOTT STREET,MULBERRY STREET,SW,10013,C6-2G,40.71904,-73.996631,2018-05-24,2019-02-13,SoHo-TriBeCa-Civic Center-Little Italy,1003091.0,1002370017.0,1004100.0,"(40.71904, -73.996631)"
454,mn-07-120534,Link1.0,Live,120534,mn-07-120534,Manhattan,7,107,876 AMSTERDAM AVENUE,WEST 103 STREET,WEST 102 STREET,SW,10025,C1-5,40.798477,-73.967265,2017-04-07,2017-06-27,Upper West Side,1079429.0,1018740029.0,1019100.0,"(40.798477, -73.967265)"
455,mn-06-121448,Link1.0,Live,121448,10332,Manhattan,2,106,470 2 AVENUE,EAST 27 STREET,EAST 26 STREET,NE,10016,C1-8,40.739852,-73.979327,2018-08-09,2019-01-16,Murray Hill-Kips Bay,1082730.0,1009340001.0,1006600.0,"(40.739852, -73.979327)"
456,mn-08-135072,Link1.0,Live,135072,mn-08-135072,Manhattan,5,108,343 EAST 66 STREET,1 AVENUE,2 AVENUE,NW,10065,C1-9,40.764117,-73.958948,2018-05-01,2020-11-24,Lenox Hill-Roosevelt Island,1044741.0,1014410023.0,1011800.0,"(40.764117, -73.958948)"
457,mn-06-133473,Link1.0,Live,133473,mn-06-133473,Manhattan,4,106,760 3 AVENUE,EAST 47 STREET,EAST 48 STREET,NW,10017,C5-3,40.754092,-73.97218,2016-02-08,2016-02-22,Turtle Bay-East Midtown,1036217.0,1013020033.0,1009200.0,"(40.754092, -73.97218)"
458,bx-01-146062,Link1.0,Live,146062,LINK-020596,Bronx,17,201,624 MELROSE AVENUE,EAST 152 STREET,EAST 151 STREET,MIDBLOCK,10455,C4-4,40.818017,-73.916791,2018-02-25,2018-04-25,Melrose South-Mott Haven North,2001345.0,2023740034.0,2006700.0,"(40.818017, -73.916791)"
459,mn-03-123295,Link1.0,Live,123295,LINK-012850,Manhattan,2,103,56 1 AVENUE,EAST 3 STREET,EAST 4 STREET,NE,10009,C2-5,40.724614,-73.987336,2017-10-07,2018-02-07,East Village,1005759.0,1004310001.0,1003200.0,"(40.724614, -73.987336)"
460,mn-12-150314,Link1.0,Live,150314,,Manhattan,10,112,401 West 203rd Street,9 AVENUE,10 AVENUE,N,10034,C2-4,40.861279,-73.919089,2022-09-01,2022-10-18,Marble Hill-Inwood,,1022000021.0,,"(40.861279, -73.919089)"
461,bk-02-127466,Link5G_Ad,Live,127466,LINK-013208,Brooklyn,35,302,143 WAVERLY AVENUE,Waverly Avenue,Washington Avenue,NE,11205,C2-4,40.693311,-73.967671,2022-09-12,2023-04-10,Clinton Hill,3054408.0,2018890001.0,,"(40.693311, -73.967671)"
462,qu-12-141540,Link1.0,Live,141540,qu-12-141540,Queens,24,412,163-33 JAMAICA AVENUE,164 STREET,163 STREET,NW,11432,C6-3,40.705143,-73.795897,2016-08-27,2016-11-30,Jamaica,4209572.0,4097930001.0,4044601.0,"(40.705143, -73.795897)"
463,mn-05-122615,Link1.0,Live,122615,mn-05-122615,Manhattan,3,105,908 8 AVENUE,WEST 54 STREET,WEST 53 STREET,SE,10019,C6-4,40.764646,-73.984229,2016-03-18,2016-04-01,Midtown-Midtown South,1024832.0,1010257502.0,1013100.0,"(40.764646, -73.984229)"
464,bk-02-145752,Link1.0,Live,145752,LINK-018062,Brooklyn,35,302,710 FULTON STREET,HANSON PLACE,SOUTH PORTLAND AVENUE,MIDBLOCK,11217,C2-4,40.685787,-73.97332,2017-03-02,2017-03-24,Fort Greene,3059289.0,3021150010.0,3018100.0,"(40.685787, -73.97332)"
465,mn-11-120249,Link1.0,Live,120249,mn-11-120249,Manhattan,8,111,150 EAST 116 STREET,LEXINGTON AVENUE,3 AVENUE,SE,10029,C1-4,40.798488,-73.941542,2017-09-23,2017-11-03,East Harlem North,1052262.0,1016430052.0,1018200.0,"(40.798488, -73.941542)"
466,bx-01-146075,Link1.0,Live,146075,LINK-020496,Bronx,8,201,250 BROOK AVENUE,EAST 138 STREET,EAST 139 STREET,NE,10454,C1-4,40.807756,-73.919006,2018-03-19,2018-05-21,Mott Haven-Port Morris,2000054.0,2022660001.0,2003900.0,"(40.807756, -73.919006)"
467,mn-06-121676,Link1.0,Live,121676,mn-06-121676,Manhattan,4,106,943 1 AVENUE,EAST 52 STREET,EAST 51 STREET,SW,10022,C1-5,40.755081,-73.965434,2017-11-29,2018-03-06,Turtle Bay-East Midtown,1039661.0,1013440030.0,1009800.0,"(40.755081, -73.965434)"
468,mn-07-121239,Link1.0,Live,121239,mn-07-121239,Manhattan,6,107,236 WEST 81 STREET,BROADWAY,AMSTERDAM AVENUE,SE,10024,C4-6A,40.785021,-73.978807,2016-04-22,2016-05-23,Upper West Side,1070992.0,1012287501.0,1016700.0,"(40.785021, -73.978807)"
469,mn-07-136444,Link1.0,Live,136444,mn-07-136444,Manhattan,6,107,2163 BROADWAY,WEST 76 STREET,WEST 77 STREET,NW,10024,C4-6A,40.781984,-73.981184,2017-06-27,2017-10-16,Upper West Side,1030859.0,1011680010.0,1016300.0,"(40.781984, -73.981184)"
470,bx-05-119607,Link5G_Ad,Live,119607,LINK-011708,Bronx,14,205,48 EAST 183 STREET,EAST 182 STREET,WALTON AVE,SE,10453,C8-3,40.85821,-73.902815,2022-07-07,2022-09-27,Fordham South,2014064.0,2031860059.0,2023900.0,"(40.85821, -73.902815)"
471,mn-06-134831,Link1.0,Live,134831,80264,Manhattan,2,106,444 2 AVENUE,EAST 25 STREET,EAST 26 STREET,SE,10010,C1-9,40.739647,-73.979466,2018-08-09,2019-01-25,Murray Hill-Kips Bay,1078833.0,1009310001.0,1006600.0,"(40.739647, -73.979466)"
472,mn-05-122768,Link1.0,Live,122768,mn-05-122768,Manhattan,3,105,899 6 AVENUE,WEST 32 STREET,WEST 33 STREET,MIDBLOCK,10001,C6-6,40.748772,-73.988673,2016-10-22,2016-11-11,Midtown-Midtown South,1015190.0,1008080040.0,1010100.0,"(40.748772, -73.988673)"
473,si-02-145809,Link1.0,Live,145809,LINK-005414,Staten Island,50,502,2115 HYLAN BOULEVARD,BEDFORD AVENUE,HAMDEN AVENUE,NW,10306,C8-1,40.578802,-74.101669,2017-04-10,2017-05-25,New Dorp-Midland Beach,5051504.0,5035750067.0,5011402.0,"(40.578802, -74.101669)"
474,mn-05-139806,Link1.0,Live,139806,mn-05-139806,Manhattan,2,105,1170 BROADWAY,WEST 28 STREET,WEST 27 STREET,SE,10001,M1-6,40.745127,-73.988671,2016-10-15,2016-11-02,Hudson Yards-Chelsea-Flatiron-Union Square,1080710.0,1008290050.0,1005800.0,"(40.745127, -73.988671)"
475,bx-07-145933,Link1.0,Live,145933,LINK-018403,Bronx,14,207,2616 JEROME AVENUE,EAST 193 STREET,EAST KINGSBRIDGE ROAD,SE,10468,C2-3,40.866765,-73.897803,2017-09-16,2017-11-03,Bedford Park-Fordham North,2014132.0,2031910020.0,2040100.0,"(40.866765, -73.897803)"
476,mn-03-138573,Link1.0,Live,138573,mn-03-138573,Manhattan,2,103,175 2 AVENUE,EAST 11 STREET,EAST 12 STREET,NW,10003,C1-5,40.730537,-73.986389,2016-07-10,2016-09-13,East Village,1006837.0,1004670035.0,1004000.0,"(40.730537, -73.986389)"
477,mn-06-121773,Link1.0,Live,121773,mn-06-121773,Manhattan,4,106,1077 2 AVENUE,EAST 57 STREET,EAST 56 STREET,SW,10022,C1-9,40.759234,-73.965504,2018-04-07,2018-06-12,Turtle Bay-East Midtown,1090233.0,1013307502.0,1010800.0,"(40.759234, -73.965504)"
478,mn-05-121991,Link1.0,Live,121991,mn-05-121991,Manhattan,3,105,550 7 AVENUE,WEST 39 STREET,WEST 40 STREET,NW,10018,M1-6,40.754311,-73.98833,2016-11-12,2017-01-18,Midtown-Midtown South,1014501.0,1007890036.0,1011300.0,"(40.754311, -73.98833)"
479,bk-06-108348,Link1.0,Live,108348,bk-06-108348,Brooklyn,39,306,311 SMITH STREET,UNION STREET,PRESIDENT STREET,MIDBLOCK,11231,C2-4,40.681346,-73.994047,2017-12-08,2018-02-12,Carroll Gardens-Columbia Street-Red Hook,3007265.0,3004360007.0,3007500.0,"(40.681346, -73.994047)"
480,qu-04-128504,Link1.0,Live,128504,qu-04-128504,Queens,25,404,80-20 ROOSEVELT AVENUE,81 STREET,80 STREET,SW,11372,C2-3,40.747451,-73.884987,2017-07-22,2017-09-07,Elmhurst,4036845.0,4014910008.0,4026901.0,"(40.747451, -73.884987)"
481,bk-16-108732,Link5G_Ad,Live,108732,LINK-074087,Brooklyn,41,316,1710 EASTERN PARKWAY,Rockaway Ave,ST MARKS AVENUE,SW,11233,C8-2,40.672852,-73.911472,2022-11-16,2022-12-29,Ocean Hill,3039258.0,3014600073.0,3036300.0,"(40.672852, -73.911472)"
482,mn-07-121161,Link1.0,Live,121161,mn-07-121161,Manhattan,6,107,338 COLUMBUS AVENUE,WEST 76 STREET,WEST 77 STREET,NW,10024,C1-8A,40.780148,-73.976932,2018-02-09,2018-06-05,Upper West Side,1030178.0,1011480014.0,1016100.0,"(40.780148, -73.976932)"
483,bx-04-145851,Link1.0,Live,145851,LINK-018391,Bronx,16,204,84 EAST 167 STREET,GERARD AVENUE,WALTON AVENUE,MIDBLOCK,10452,C1-4,40.835133,-73.919797,2017-06-10,2017-07-20,West Concourse,2117447.0,2024790024.0,2019700.0,"(40.835133, -73.919797)"
484,mn-04-135163,Link1.0,Live,135163,mn-04-135163,Manhattan,3,104,764 10 AVENUE,WEST 52 STREET,WEST 51 STREET,SE,10019,C2-5,40.765789,-73.990852,2017-09-23,2017-11-08,Clinton,1026733.0,1010610061.0,1013300.0,"(40.765789, -73.990852)"
485,qu-09-145881,Link1.0,Live,145881,LINK-021393,Queens,32,409,105-24 JAMAICA AVENUE,106 STREET,105 STREET,MIDBLOCK,11418,C2-4,40.695221,-73.841187,2017-07-15,2017-08-10,Richmond Hill,4194296.0,4092890028.0,4012602.0,"(40.695221, -73.841187)"
486,mn-08-134740,Link1.0,Live,134740,mn-08-134740,Manhattan,5,108,1475 3 AVENUE,EAST 85 STREET,EAST 84 STREET,NE,10028,C1-9,40.77703,-73.955138,2016-03-02,2016-03-30,Yorkville,1048692.0,1015290001.0,1013800.0,"(40.77703, -73.955138)"
487,bk-16-158237,Link1.0,Live,158237,,Brooklyn,41,316,1220 EAST NEW YORK AVENUE,UNION STREET,RALPH AVENUE,SW,11212,C8-2,40.667332,-73.922023,2022-08-02,2022-09-23,Brownsville,3393291.0,3035090036.0,900.0,"(40.667332, -73.922023)"
488,mn-07-133397,Link1.0,Live,133397,mn-07-133397,Manhattan,6,107,2206 BROADWAY,WEST 78 STREET,WEST 79 STREET,S,10024,C4-6A,40.783373,-73.980123,2017-09-10,2018-01-03,Upper West Side,1079386.0,1011700012.0,1016700.0,"(40.783373, -73.980123)"
489,bk-02-125681,Link1.0,Live,125681,bk-02-125681,Brooklyn,33,302,60 HENRY STREET,CRANBERRY STREET,ORANGE STREET,SW,11201,C1-5,40.699342,-73.992187,2016-12-15,2017-02-13,Brooklyn Heights-Cobble Hill,3001646.0,3002210020.0,3000100.0,"(40.699342, -73.992187)"
490,mn-04-122466,Link1.0,Live,122466,mn-04-122466,Manhattan,3,104,703 10 AVENUE,WEST 48 STREET,WEST 47 STREET,NW,10036,C2-5,40.763385,-73.99287,2017-10-07,2017-12-04,Clinton,1026998.0,1010760036.0,1012900.0,"(40.763385, -73.99287)"
491,qu-06-156982,Link1.0,Live,,LINK-018216,Queens,29,406,92-24 QUEENS BOULEVARD,Eliot Avenue,62nd Avenue,SE,11374,C1-2,40.732391,-73.868198,2023-04-14,2023-05-17,Rego Park,,4030750006.0,,"(40.732391, -73.868198)"
492,mn-05-135652,Link1.0,Live,135652,mn-05-135652,Manhattan,2,105,119 5 AVENUE,EAST 19 STREET,EAST 20 STREET,NE,10003,C6-4M,40.739166,-73.991199,2017-11-14,2018-04-10,Hudson Yards-Chelsea-Flatiron-Union Square,1016155.0,1008480001.0,1005200.0,"(40.739166, -73.991199)"
493,mn-04-135620,Link1.0,Live,135620,mn-04-135620,Manhattan,3,104,127 8 AVENUE,WEST 16 STREET,WEST 17 STREET,MIDBLOCK,10011,C1-6A,40.741373,-74.001501,2017-08-05,2018-02-24,Hudson Yards-Chelsea-Flatiron-Union Square,1088116.0,1007407501.0,1008300.0,"(40.741373, -74.001501)"
494,bk-06-160015,Link5G_NonAd,Live,,,Brooklyn,38,306,184 CONOVER STREET,WOLCOTT STREET,DIKEMAN STREET,SW,11231,M2-1,40.678106,-74.014295,2024-02-28,2024-06-27,Carroll Gardens-Columbia Street-Red Hook,3008589.0,3005740023.0,,"(40.6781059, -74.0142949)"
495,mn-05-108433,Link1.0,Live,108433,mn-05-108433,Manhattan,3,105,550 8 AVENUE,WEST 37 STREET,WEST 38 STREET,NE,10018,M1-6,40.754171,-73.991871,2016-03-12,2016-04-06,Midtown-Midtown South,1014453.0,1007870001.0,1010900.0,"(40.754171, -73.991871)"
496,bk-08-145993,Link1.0,Live,145993,LINK-018092,Brooklyn,35,308,792 FRANKLIN AVENUE,LINCOLN PLACE,EASTERN PARKWAY,NW,11238,C2-4,40.671355,-73.957793,2017-11-10,2019-03-20,Crown Heights North,3029659.0,3011810045.0,3021700.0,"(40.671355, -73.957793)"
497,mn-09-120561,Link1.0,Live,120561,mn-09-120561,Manhattan,7,109,502 WEST 136 STREET,AMSTERDAM AVENUE,BROADWAY,SW,10031,C1-4,40.8196,-73.951942,2016-07-10,2016-09-30,Manhattanville,1059799.0,1019880109.0,1022301.0,"(40.8196, -73.951942)"
498,bk-17-127012,Link1.0,Live,127012,bk-17-127012,Brooklyn,40,317,1380 NOSTRAND AVENUE,LINDEN BOULEVARD,LENOX ROAD,NW,11226,C1-3,40.652771,-73.94987,2017-04-08,2017-06-09,Prospect Lefferts Gardens-Wingate,3116689.0,3050850068.0,3082000.0,"(40.652771, -73.94987)"
499,mn-06-121529,Link1.0,Live,121529,mn-06-121529,Manhattan,4,106,155 EAST 40 STREET,3 AVENUE,LEXINGTON AVENUE,NW,10017,C5-3,40.749605,-73.975534,2016-11-13,2016-12-05,Murray Hill-Kips Bay,1036148.0,1012950033.0,1008000.0,"(40.749605, -73.975534)"
500,mn-05-134468,Link1.0,Live,134468,mn-05-134468,Manhattan,2,105,69 5 AVENUE,EAST 14 STREET,EAST 15 STREET,NE,10003,C6-4M,40.736111,-73.993424,2017-07-29,2017-11-01,Hudson Yards-Chelsea-Flatiron-Union Square,1016061.0,1008427501.0,1005200.0,"(40.736111, -73.993424)"
501,qu-06-145763,Link1.0,Live,145763,LINK-006885,Queens,29,406,118-10 QUEENS BOULEVARD,78 AVENUE,78 CRESCENT,SE,11375,C4-4D,40.714861,-73.832341,2017-03-04,2017-04-18,Forest Hills,4079993.0,4033470024.0,4076902.0,"(40.714861, -73.832341)"
502,qu-02-145985,Link1.0,Live,145985,LINK-020965,Queens,26,402,45-59 46 STREET,47 AVENUE,GREENPOINT AVENUE,NE,11377,C1-3,40.741303,-73.919006,2017-10-14,2018-05-23,Hunters Point-Sunnyside-West Maspeth,4001553.0,4001530005.0,4023500.0,"(40.741303, -73.919006)"
503,mn-06-136296,Link1.0,Live,136296,mn-06-136296,Manhattan,2,106,585 2 AVENUE,EAST 32 STREET,EAST 33 STREET,NW,10016,C1-8A,40.743659,-73.976843,2017-10-20,2019-01-18,Murray Hill-Kips Bay,1020092.0,1009130028.0,1007000.0,"(40.743659, -73.976843)"
504,bx-07-117868,Link1.0,Live,117868,bx-07-117868,Bronx,14,207,2415 JEROME AVENUE,WEST FORDHAM ROAD,WEST 184 STREET,MIDBLOCK,10468,C2-4,40.861762,-73.901965,2018-04-19,2018-06-26,Kingsbridge Heights,2014338.0,2031990105.0,2025300.0,"(40.861762, -73.901965)"
505,mn-07-107832,Link1.0,Live,107832,mn-07-107832,Manhattan,6,107,462 COLUMBUS AVENUE,WEST 82 STREET,WEST 83 STREET,NW,10024,C1-8A,40.784096,-73.974049,2018-02-14,2018-04-20,Upper West Side,1032070.0,1012130030.0,1016900.0,"(40.784096, -73.974049)"
506,bk-04-159465,Link1.0,Live,159465,,Brooklyn,37,304,471 WILSON AVENUE,JEFFERSON AVENUE,CORNELIA STREET,NE,11221,C2-3,40.692899,-73.911892,2022-07-30,2022-11-22,Bushwick North,3077622.0,3033840001.0,435.0,"(40.692899, -73.911892)"
507,mn-12-120348,Link1.0,Live,120348,mn-12-120348,Manhattan,7,112,3779 BROADWAY,WEST 157 STREET,WEST 156 STREET,SW,10032,C2-4,40.834189,-73.94545,2016-12-20,2018-03-27,Washington Heights South,1063255.0,1021340090.0,1024100.0,"(40.834189, -73.94545)"
508,mn-05-122092,Link1.0,Live,122092,mn-05-122092,Manhattan,3,105,724 8 AVENUE,WEST 45 STREET,WEST 46 STREET,NE,10036,C6-4,40.759221,-73.988187,2016-03-12,2016-04-06,Midtown-Midtown South,1024718.0,1010170001.0,1011900.0,"(40.759221, -73.988187)"
509,mn-08-136195,Link1.0,Live,136195,mn-08-136195,Manhattan,5,108,1331 1 AVENUE,EAST 71 STREET,EAST 72 STREET,NW,10021,C1-5,40.767282,-73.956537,2017-10-25,2018-01-12,Lenox Hill-Roosevelt Island,1044862.0,1014460023.0,1012600.0,"(40.767282, -73.956537)"
510,bx-04-145838,Link1.0,Live,145838,LINK-018390,Bronx,14,204,1605 WALTON AVENUE,EAST MT EDEN AVENUE,EAST 174 STREET,MIDBLOCK,10452,C1-4,40.843881,-73.91293,2017-04-22,2017-07-05,Mount Hope,2008153.0,2028470069.0,2022702.0,"(40.843881, -73.91293)"
511,mn-10-120058,Link1.0,Live,120058,mn-10-120058,Manhattan,9,110,200 WEST 143 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,SW,10030,C1-4,40.820406,-73.940304,2017-08-13,2017-10-03,Central Harlem North-Polo Grounds,1060430.0,1020280016.0,1023200.0,"(40.820406, -73.940304)"
512,qu-12-123858,Link5G_Ad,Live,123858,65000,Queens,27,412,115-01 FARMERS BOULEVARD,115th Avenue,115th Road,,11412,C2-3,40.695975,-73.761234,2022-11-30,2023-02-15,St. Albans,4237303.0,4110320001.0,4052600.0,"(40.695975, -73.761234)"
513,bk-02-145812,Link1.0,Live,145812,LINK-018068,Brooklyn,35,302,957 FULTON STREET,WASHINGTON AVENUE,ST JAMES PLACE,NE,11238,C2-4,40.683077,-73.964633,2017-03-24,2017-07-25,Clinton Hill,3056680.0,3019790060.0,3020100.0,"(40.683077, -73.964633)"
514,mn-08-121042,Link1.0,Live,121042,mn-08-121042,Manhattan,4,108,40 EAST 80 STREET,MADISON AVENUE,PARK AVENUE,SE,10075,C5-1,40.776918,-73.96154,2018-02-03,2018-04-06,Upper East Side-Carnegie Hill,1046451.0,1014910048.0,1014200.0,"(40.776918, -73.96154)"
515,bk-05-114742,Link1.0,Live,114742,bk-05-114742,Brooklyn,37,305,3418 FULTON STREET,LINCOLN AVENUE,AUTUMN AVENUE,SE,11208,C1-2,40.684317,-73.869636,2017-09-23,2018-03-12,Cypress Hills-City Line,3092916.0,3041490028.0,3118400.0,"(40.684317, -73.869636)"
